TITLE = "03hz_0001"
VARIABLES = "x [mm]", "y [mm]", "Velocity u [m/s]", "Velocity v [m/s]", "isValid", "filter length"
ZONE T="Frame 0", I=257, J=150, F=POINT
21.6191 20.6351 0.139009 0.00370904 1 31
22.4527 20.6351 0.139015 0.00370692 1 31
23.2863 20.6351 0.139021 0.0037048 1 31
24.1199 20.6351 0.139026 0.0037027 1 31
24.9535 20.6351 0.139029 0.00370047 1 31
25.7872 20.6351 0.139032 0.00369846 1 31
26.6208 20.6351 0.139033 0.00369638 1 31
27.4544 20.6351 0.139034 0.00369435 1 31
28.288 20.6351 0.139036 0.00369266 1 31
29.1216 20.6351 0.139038 0.00369093 1 31
29.9553 20.6351 0.139041 0.00368938 1 31
30.7889 20.6351 0.139043 0.00368789 1 31
31.6225 20.6351 0.139046 0.00368627 1 31
32.4561 20.6351 0.139047 0.00368472 1 31
33.2897 20.6351 0.139047 0.00368336 1 31
34.1234 20.6351 0.139046 0.00368234 1 31
34.957 20.6351 0.139045 0.00368115 1 31
35.7906 20.6351 0.139045 0.00368 1 31
36.6242 20.6351 0.139045 0.00367881 1 31
37.4578 20.6351 0.139047 0.00367804 1 31
38.2915 20.6351 0.139048 0.00367769 1 31
39.1251 20.6351 0.139048 0.00367731 1 31
39.9587 20.6351 0.139048 0.00367726 1 31
40.7923 20.6351 0.139048 0.00367723 1 31
41.6259 20.6351 0.139048 0.00367723 1 31
42.4596 20.6351 0.139048 0.0036771 1 31
43.2932 20.6351 0.139047 0.00367696 1 31
44.1268 20.6351 0.139048 0.00367687 1 31
44.9604 20.6351 0.139048 0.00367674 1 31
45.794 20.6351 0.139048 0.00367657 1 31
46.6276 20.6351 0.139046 0.00367635 1 31
47.4613 20.6351 0.139043 0.00367604 1 31
48.2949 20.6351 0.139039 0.00367558 1 31
49.1285 20.6351 0.139035 0.0036749 1 31
49.9621 20.6351 0.139032 0.00367408 1 31
50.7957 20.6351 0.139029 0.0036735 1 31
51.6294 20.6351 0.139027 0.00367288 1 31
52.463 20.6351 0.139026 0.00367264 1 31
53.2966 20.6351 0.139023 0.00367249 1 31
54.1302 20.6351 0.139019 0.003672 1 31
54.9638 20.6351 0.139014 0.00367156 1 31
55.7975 20.6351 0.13901 0.00367124 1 31
56.6311 20.6351 0.139005 0.00367056 1 31
57.4647 20.6351 0.139 0.00367011 1 31
58.2983 20.6351 0.138996 0.00366958 1 31
59.1319 20.6351 0.138992 0.00366873 1 31
59.9656 20.6351 0.138987 0.00366743 1 31
60.7992 20.6351 0.138983 0.00366589 1 31
61.6328 20.6351 0.138979 0.0036643 1 31
62.4664 20.6351 0.138975 0.00366257 1 31
63.3 20.6351 0.138972 0.0036607 1 31
64.1336 20.6351 0.138969 0.00365898 1 31
64.9673 20.6351 0.138967 0.00365751 1 31
65.8009 20.6351 0.138964 0.00365616 1 31
66.6345 20.6351 0.138962 0.00365474 1 31
67.4681 20.6351 0.138959 0.00365344 1 31
68.3017 20.6351 0.138956 0.00365205 1 31
69.1354 20.6351 0.138954 0.00365052 1 31
69.969 20.6351 0.138953 0.00364859 1 31
70.8026 20.6351 0.138952 0.00364666 1 31
71.6362 20.6351 0.138952 0.00364491 1 31
72.4698 20.6351 0.138954 0.00364327 1 31
73.3035 20.6351 0.138957 0.00364177 1 31
74.1371 20.6351 0.138961 0.0036401 1 31
74.9707 20.6351 0.138966 0.00363842 1 31
75.8043 20.6351 0.138971 0.00363691 1 31
76.6379 20.6351 0.138976 0.00363542 1 31
77.4716 20.6351 0.138981 0.00363444 1 31
78.3052 20.6351 0.138988 0.00363356 1 31
79.1388 20.6351 0.138997 0.00363267 1 31
79.9724 20.6351 0.139006 0.00363192 1 31
80.806 20.6351 0.139015 0.00363114 1 31
81.6397 20.6351 0.139024 0.00363058 1 31
82.4733 20.6351 0.139034 0.00363067 1 31
83.3069 20.6351 0.139044 0.0036306 1 31
84.1405 20.6351 0.139055 0.00363048 1 31
84.9741 20.6351 0.139067 0.00363076 1 31
85.8077 20.6351 0.139079 0.00363173 1 31
86.6414 20.6351 0.139091 0.00363303 1 31
87.475 20.6351 0.139103 0.00363452 1 31
88.3086 20.6351 0.139115 0.00363594 1 31
89.1422 20.6351 0.139127 0.00363747 1 31
89.9758 20.6351 0.13914 0.00363856 1 31
90.8095 20.6351 0.139154 0.00363965 1 31
91.6431 20.6351 0.139168 0.00364078 1 31
92.4767 20.6351 0.139183 0.00364221 1 31
93.3103 20.6351 0.139198 0.00364387 1 31
94.1439 20.6351 0.139213 0.00364584 1 31
94.9776 20.6351 0.139227 0.00364812 1 31
95.8112 20.6351 0.13924 0.00365078 1 31
96.6448 20.6351 0.139253 0.00365385 1 31
97.4784 20.6351 0.139266 0.00365745 1 31
98.312 20.6351 0.139278 0.00366155 1 31
99.1457 20.6351 0.13929 0.00366506 1 31
99.9793 20.6351 0.139303 0.00366857 1 31
100.813 20.6351 0.139315 0.00367208 1 31
101.647 20.6351 0 0 0 31
102.48 20.6351 0 0 0 31
103.314 20.6351 0 0 0 31
104.147 20.6351 0 0 0 31
104.981 20.6351 0 0 0 31
105.815 20.6351 0 0 0 31
106.648 20.6351 0 0 0 31
107.482 20.6351 0 0 0 31
108.315 20.6351 0 0 0 31
109.149 20.6351 0 0 0 31
109.983 20.6351 0 0 0 31
110.816 20.6351 0 0 0 31
-102.59 19.8015 0 0 0 31
-101.757 19.8015 0 0 0 31
-100.923 19.8015 0 0 0 31
-100.089 19.8015 0 0 0 31
-99.2557 19.8015 0 0 0 31
-98.4221 19.8015 0 0 0 31
-97.5885 19.8015 0 0 0 31
-96.7549 19.8015 0 0 0 31
-95.9212 19.8015 0 0 0 31
-95.0876 19.8015 0 0 0 31
-94.254 19.8015 0 0 0 31
-93.4204 19.8015 0 0 0 31
-92.5868 19.8015 0 0 0 31
-91.7531 19.8015 0 0 0 31
-90.9195 19.8015 0 0 0 31
-90.0859 19.8015 0.139146 0.00377357 1 31
-89.2523 19.8015 0.139121 0.00378417 1 31
-88.4187 19.8015 0.139098 0.00379286 1 31
-87.585 19.8015 0.139076 0.0037998 1 31
-86.7514 19.8015 0.139054 0.00380542 1 31
-85.9178 19.8015 0.139034 0.00380999 1 31
-85.0842 19.8015 0.139014 0.00381366 1 31
-84.2506 19.8015 0.138995 0.00381655 1 31
-83.4169 19.8015 0.138978 0.00381883 1 31
-82.5833 19.8015 0.138961 0.00382079 1 31
-81.7497 19.8015 0.138945 0.00382246 1 31
-80.9161 19.8015 0.13893 0.00382373 1 31
-80.0825 19.8015 0.138917 0.00382453 1 31
-79.2489 19.8015 0.138905 0.00382476 1 31
-78.4152 19.8015 0.138893 0.00382501 1 31
-77.5816 19.8015 0.138881 0.00382524 1 31
-76.748 19.8015 0.138866 0.00382809 1 31
-75.9144 19.8015 0.138852 0.00383028 1 31
-75.0808 19.8015 0.138837 0.00383115 1 31
-74.2471 19.8015 0.138824 0.00383163 1 31
-73.4135 19.8015 0.138811 0.00383191 1 31
-72.5799 19.8015 0.138801 0.00383187 1 31
-71.7463 19.8015 0.138793 0.00383134 1 31
-70.9127 19.8015 0.138786 0.0038304 1 31
-70.079 19.8015 0.13878 0.00382972 1 31
-69.2454 19.8015 0.138775 0.00382841 1 31
-68.4118 19.8015 0.13877 0.00382752 1 31
-67.5782 19.8015 0.138766 0.00382576 1 31
-66.7446 19.8015 0.138762 0.0038243 1 31
-65.9109 19.8015 0.138758 0.00382283 1 31
-65.0773 19.8015 0.138754 0.00382164 1 31
-64.2437 19.8015 0.138753 0.00382107 1 31
-63.4101 19.8015 0.138752 0.00382034 1 31
-62.5765 19.8015 0.138753 0.00381985 1 31
-61.7428 19.8015 0.138755 0.00381933 1 31
-60.9092 19.8015 0.138758 0.00381901 1 31
-60.0756 19.8015 0.138761 0.00381883 1 31
-59.242 19.8015 0.138765 0.00381853 1 31
-58.4084 19.8015 0.138769 0.00381815 1 31
-57.5748 19.8015 0.138773 0.00381775 1 31
-56.7411 19.8015 0.138777 0.00381738 1 31
-55.9075 19.8015 0.138781 0.00381721 1 31
-55.0739 19.8015 0.138785 0.00381741 1 31
-54.2403 19.8015 0.138789 0.00381759 1 31
-53.4067 19.8015 0.138793 0.00381793 1 31
-52.573 19.8015 0.138799 0.00381792 1 31
-51.7394 19.8015 0.138806 0.00381789 1 31
-50.9058 19.8015 0.138813 0.00381793 1 31
-50.0722 19.8015 0.138821 0.00381788 1 31
-49.2386 19.8015 0.138829 0.00381797 1 31
-48.4049 19.8015 0.138836 0.00381772 1 31
-47.5713 19.8015 0.138842 0.00381722 1 31
-46.7377 19.8015 0.138848 0.00381714 1 31
-45.9041 19.8015 0.138853 0.00381748 1 31
-45.0705 19.8015 0.138858 0.0038175 1 31
-44.2368 19.8015 0.138864 0.00381746 1 31
-43.4032 19.8015 0.138869 0.00381777 1 31
-42.5696 19.8015 0.138875 0.00381797 1 31
-41.736 19.8015 0.13888 0.00381782 1 31
-40.9024 19.8015 0.138885 0.00381712 1 31
-40.0688 19.8015 0.13889 0.00381668 1 31
-39.2351 19.8015 0.138894 0.00381656 1 31
-38.4015 19.8015 0.138897 0.00381668 1 31
-37.5679 19.8015 0.1389 0.00381708 1 31
-36.7343 19.8015 0.138902 0.00381714 1 31
-35.9007 19.8015 0.138902 0.00381731 1 31
-35.067 19.8015 0.138902 0.00381762 1 31
-34.2334 19.8015 0.138901 0.00381804 1 31
-33.3998 19.8015 0.138901 0.0038186 1 31
-32.5662 19.8015 0.138902 0.00381908 1 31
-31.7326 19.8015 0.138904 0.00381926 1 31
-30.8989 19.8015 0.138907 0.00381933 1 31
-30.0653 19.8015 0.13891 0.0038192 1 31
-29.2317 19.8015 0.138912 0.00381932 1 31
-28.3981 19.8015 0.138913 0.00381975 1 31
-27.5645 19.8015 0.138914 0.00382031 1 31
-26.7308 19.8015 0.138914 0.00382089 1 31
-25.8972 19.8015 0.138914 0.00382097 1 31
-25.0636 19.8015 0.138914 0.00382064 1 31
-24.23 19.8015 0.138914 0.00382043 1 31
-23.3964 19.8015 0.138915 0.00382007 1 31
-22.5627 19.8015 0.138917 0.00381981 1 31
-21.7291 19.8015 0.138919 0.00381937 1 31
-20.8955 19.8015 0.138921 0.00381872 1 31
-20.0619 19.8015 0.138924 0.00381808 1 31
-19.2283 19.8015 0.138927 0.00381753 1 31
-18.3947 19.8015 0.138929 0.00381729 1 31
-17.561 19.8015 0.138931 0.00381673 1 31
-16.7274 19.8015 0.138932 0.00381624 1 31
-15.8938 19.8015 0.138933 0.00381604 1 31
-15.0602 19.8015 0.138933 0.00381585 1 31
-14.2266 19.8015 0.138933 0.003815 1 31
-13.3929 19.8015 0.138934 0.0038136 1 31
-12.5593 19.8015 0.138935 0.00381191 1 31
-11.7257 19.8015 0.138936 0.00381031 1 31
-10.8921 19.8015 0.138938 0.00380887 1 31
-10.0585 19.8015 0.13894 0.00380723 1 31
-9.22484 19.8015 0.138942 0.00380507 1 31
-8.39122 19.8015 0.138943 0.00380242 1 31
-7.5576 19.8015 0.138944 0.00379953 1 31
-6.72398 19.8015 0.138943 0.00379688 1 31
-5.89036 19.8015 0.138941 0.00379464 1 31
-5.05674 19.8015 0.13894 0.00379213 1 31
-4.22312 19.8015 0.138939 0.00378959 1 31
-3.38951 19.8015 0.138939 0.00378666 1 31
-2.55589 19.8015 0.138938 0.00378378 1 31
-1.72227 19.8015 0.138938 0.00378093 1 31
-0.888648 19.8015 0.138937 0.00377797 1 31
-0.0550288 19.8015 0.138938 0.00377522 1 31
0.77859 19.8015 0.138939 0.00377258 1 31
1.61221 19.8015 0.138941 0.00376988 1 31
2.44583 19.8015 0.138943 0.00376708 1 31
3.27945 19.8015 0.138944 0.00376416 1 31
4.11307 19.8015 0.138945 0.00376132 1 31
4.94669 19.8015 0.138945 0.00375849 1 31
5.78031 19.8015 0.138945 0.00375576 1 31
6.61392 19.8015 0.138946 0.00375311 1 31
7.44754 19.8015 0.138948 0.00374987 1 31
8.28116 19.8015 0.138951 0.00374659 1 31
9.11478 19.8015 0.138956 0.00374368 1 31
9.9484 19.8015 0.138961 0.00374097 1 31
10.782 19.8015 0.138966 0.00373847 1 31
11.6156 19.8015 0.138969 0.00373583 1 31
12.4493 19.8015 0.138972 0.00373289 1 31
13.2829 19.8015 0.138974 0.00373006 1 31
14.1165 19.8015 0.138977 0.00372683 1 31
14.9501 19.8015 0.13898 0.0037236 1 31
15.7837 19.8015 0.138983 0.00372038 1 31
16.6174 19.8015 0.138987 0.00371751 1 31
17.451 19.8015 0.138991 0.0037152 1 31
18.2846 19.8015 0.138995 0.00371342 1 31
19.1182 19.8015 0.138999 0.00371159 1 31
19.9518 19.8015 0.139003 0.00370946 1 31
20.7855 19.8015 0.139008 0.00370723 1 31
21.6191 19.8015 0.139013 0.00370506 1 31
22.4527 19.8015 0.139019 0.00370294 1 31
23.2863 19.8015 0.139024 0.00370081 1 31
24.1199 19.8015 0.139029 0.00369873 1 31
24.9535 19.8015 0.139033 0.00369653 1 31
25.7872 19.8015 0.139035 0.0036945 1 31
26.6208 19.8015 0.139036 0.00369242 1 31
27.4544 19.8015 0.139037 0.0036903 1 31
28.288 19.8015 0.139039 0.0036885 1 31
29.1216 19.8015 0.139041 0.00368675 1 31
29.9553 19.8015 0.139043 0.0036852 1 31
30.7889 19.8015 0.139046 0.00368375 1 31
31.6225 19.8015 0.139048 0.00368218 1 31
32.4561 19.8015 0.139049 0.00368067 1 31
33.2897 19.8015 0.13905 0.00367935 1 31
34.1234 19.8015 0.139049 0.00367835 1 31
34.957 19.8015 0.139047 0.00367719 1 31
35.7906 19.8015 0.139047 0.00367602 1 31
36.6242 19.8015 0.139047 0.00367482 1 31
37.4578 19.8015 0.139049 0.00367403 1 31
38.2915 19.8015 0.139049 0.00367368 1 31
39.1251 19.8015 0.13905 0.00367332 1 31
39.9587 19.8015 0.13905 0.00367328 1 31
40.7923 19.8015 0.139049 0.00367322 1 31
41.6259 19.8015 0.139049 0.00367319 1 31
42.4596 19.8015 0.139049 0.00367302 1 31
43.2932 19.8015 0.139049 0.00367281 1 31
44.1268 19.8015 0.139049 0.00367268 1 31
44.9604 19.8015 0.13905 0.00367254 1 31
45.794 19.8015 0.139049 0.00367239 1 31
46.6276 19.8015 0.139047 0.00367218 1 31
47.4613 19.8015 0.139044 0.00367183 1 31
48.2949 19.8015 0.13904 0.00367133 1 31
49.1285 19.8015 0.139037 0.00367061 1 31
49.9621 19.8015 0.139033 0.00366977 1 31
50.7957 19.8015 0.139031 0.00366922 1 31
51.6294 19.8015 0.139029 0.00366866 1 31
52.463 19.8015 0.139027 0.00366848 1 31
53.2966 19.8015 0.139025 0.00366847 1 31
54.1302 19.8015 0.139021 0.00366803 1 31
54.9638 19.8015 0.139017 0.00366754 1 31
55.7975 19.8015 0.139012 0.00366716 1 31
56.6311 19.8015 0.139007 0.00366644 1 31
57.4647 19.8015 0.139003 0.00366596 1 31
58.2983 19.8015 0.138999 0.00366541 1 31
59.1319 19.8015 0.138994 0.00366448 1 31
59.9656 19.8015 0.13899 0.0036631 1 31
60.7992 19.8015 0.138986 0.00366146 1 31
61.6328 19.8015 0.138982 0.00365978 1 31
62.4664 19.8015 0.138979 0.00365801 1 31
63.3 19.8015 0.138975 0.00365607 1 31
64.1336 19.8015 0.138972 0.00365427 1 31
64.9673 19.8015 0.13897 0.0036527 1 31
65.8009 19.8015 0.138968 0.00365126 1 31
66.6345 19.8015 0.138965 0.0036498 1 31
67.4681 19.8015 0.138963 0.0036485 1 31
68.3017 19.8015 0.13896 0.00364706 1 31
69.1354 19.8015 0.138958 0.00364546 1 31
69.969 19.8015 0.138956 0.00364345 1 31
70.8026 19.8015 0.138955 0.00364142 1 31
71.6362 19.8015 0.138955 0.00363962 1 31
72.4698 19.8015 0.138957 0.00363795 1 31
73.3035 19.8015 0.13896 0.00363645 1 31
74.1371 19.8015 0.138964 0.00363478 1 31
74.9707 19.8015 0.138969 0.00363311 1 31
75.8043 19.8015 0.138974 0.00363156 1 31
76.6379 19.8015 0.138979 0.00363002 1 31
77.4716 19.8015 0.138984 0.00362896 1 31
78.3052 19.8015 0.138991 0.003628 1 31
79.1388 19.8015 0.138999 0.003627 1 31
79.9724 19.8015 0.139008 0.00362625 1 31
80.806 19.8015 0.139017 0.00362552 1 31
81.6397 19.8015 0.139026 0.00362502 1 31
82.4733 19.8015 0.139036 0.00362517 1 31
83.3069 19.8015 0.139046 0.00362512 1 31
84.1405 19.8015 0.139057 0.00362503 1 31
84.9741 19.8015 0.139068 0.00362545 1 31
85.8077 19.8015 0.13908 0.00362648 1 31
86.6414 19.8015 0.139092 0.00362783 1 31
87.475 19.8015 0.139104 0.00362937 1 31
88.3086 19.8015 0.139115 0.00363084 1 31
89.1422 19.8015 0.139127 0.00363251 1 31
89.9758 19.8015 0.13914 0.00363368 1 31
90.8095 19.8015 0.139153 0.00363486 1 31
91.6431 19.8015 0.139167 0.00363609 1 31
92.4767 19.8015 0.139181 0.0036376 1 31
93.3103 19.8015 0.139196 0.00363935 1 31
94.1439 19.8015 0.139211 0.00364145 1 31
94.9776 19.8015 0.139225 0.00364387 1 31
95.8112 19.8015 0.139238 0.00364663 1 31
96.6448 19.8015 0.13925 0.00364978 1 31
97.4784 19.8015 0.139262 0.00365346 1 31
98.312 19.8015 0.139274 0.00365765 1 31
99.1457 19.8015 0.139287 0.00366125 1 31
99.9793 19.8015 0.139299 0.00366486 1 31
100.813 19.8015 0.139311 0.00366846 1 31
101.647 19.8015 0 0 0 31
102.48 19.8015 0 0 0 31
103.314 19.8015 0 0 0 31
104.147 19.8015 0 0 0 31
104.981 19.8015 0 0 0 31
105.815 19.8015 0 0 0 31
106.648 19.8015 0 0 0 31
107.482 19.8015 0 0 0 31
108.315 19.8015 0 0 0 31
109.149 19.8015 0 0 0 31
109.983 19.8015 0 0 0 31
110.816 19.8015 0 0 0 31
-102.59 18.9679 0 0 0 31
-101.757 18.9679 0 0 0 31
-100.923 18.9679 0 0 0 31
-100.089 18.9679 0 0 0 31
-99.2557 18.9679 0 0 0 31
-98.4221 18.9679 0 0 0 31
-97.5885 18.9679 0 0 0 31
-96.7549 18.9679 0 0 0 31
-95.9212 18.9679 0 0 0 31
-95.0876 18.9679 0 0 0 31
-94.254 18.9679 0 0 0 31
-93.4204 18.9679 0 0 0 31
-92.5868 18.9679 0 0 0 31
-91.7531 18.9679 0 0 0 31
-90.9195 18.9679 0 0 0 31
-90.0859 18.9679 0.139137 0.00377446 1 31
-89.2523 18.9679 0.139113 0.00378509 1 31
-88.4187 18.9679 0.139091 0.00379381 1 31
-87.585 18.9679 0.13907 0.00380069 1 31
-86.7514 18.9679 0.139049 0.00380621 1 31
-85.9178 18.9679 0.139029 0.00381065 1 31
-85.0842 18.9679 0.139011 0.00381412 1 31
-84.2506 18.9679 0.138993 0.00381679 1 31
-83.4169 18.9679 0.138976 0.00381885 1 31
-82.5833 18.9679 0.13896 0.00382056 1 31
-81.7497 18.9679 0.138945 0.00382197 1 31
-80.9161 18.9679 0.13893 0.00382296 1 31
-80.0825 18.9679 0.138917 0.00382346 1 31
-79.2489 18.9679 0.138905 0.00382347 1 31
-78.4152 18.9679 0.138893 0.00382355 1 31
-77.5816 18.9679 0.138882 0.00382359 1 31
-76.748 18.9679 0.138868 0.00382605 1 31
-75.9144 18.9679 0.138854 0.00382799 1 31
-75.0808 18.9679 0.13884 0.00382872 1 31
-74.2471 18.9679 0.138827 0.0038291 1 31
-73.4135 18.9679 0.138815 0.00382931 1 31
-72.5799 18.9679 0.138804 0.00382922 1 31
-71.7463 18.9679 0.138796 0.00382862 1 31
-70.9127 18.9679 0.138789 0.00382758 1 31
-70.079 18.9679 0.138783 0.00382656 1 31
-69.2454 18.9679 0.138778 0.00382499 1 31
-68.4118 18.9679 0.138773 0.00382379 1 31
-67.5782 18.9679 0.138769 0.00382169 1 31
-66.7446 18.9679 0.138765 0.00381991 1 31
-65.9109 18.9679 0.138761 0.00381823 1 31
-65.0773 18.9679 0.138757 0.00381687 1 31
-64.2437 18.9679 0.138755 0.00381617 1 31
-63.4101 18.9679 0.138755 0.00381531 1 31
-62.5765 18.9679 0.138755 0.00381476 1 31
-61.7428 18.9679 0.138757 0.00381415 1 31
-60.9092 18.9679 0.13876 0.00381374 1 31
-60.0756 18.9679 0.138763 0.00381351 1 31
-59.242 18.9679 0.138767 0.00381317 1 31
-58.4084 18.9679 0.138771 0.00381266 1 31
-57.5748 18.9679 0.138775 0.00381215 1 31
-56.7411 18.9679 0.138779 0.00381165 1 31
-55.9075 18.9679 0.138783 0.00381138 1 31
-55.0739 18.9679 0.138787 0.00381157 1 31
-54.2403 18.9679 0.138791 0.00381176 1 31
-53.4067 18.9679 0.138795 0.00381205 1 31
-52.573 18.9679 0.138801 0.00381196 1 31
-51.7394 18.9679 0.138808 0.00381196 1 31
-50.9058 18.9679 0.138815 0.00381207 1 31
-50.0722 18.9679 0.138823 0.00381207 1 31
-49.2386 18.9679 0.138831 0.00381222 1 31
-48.4049 18.9679 0.138838 0.00381206 1 31
-47.5713 18.9679 0.138844 0.00381162 1 31
-46.7377 18.9679 0.13885 0.00381148 1 31
-45.9041 18.9679 0.138855 0.00381177 1 31
-45.0705 18.9679 0.13886 0.00381181 1 31
-44.2368 18.9679 0.138866 0.00381178 1 31
-43.4032 18.9679 0.138871 0.00381215 1 31
-42.5696 18.9679 0.138877 0.00381243 1 31
-41.736 18.9679 0.138883 0.00381239 1 31
-40.9024 18.9679 0.138888 0.00381179 1 31
-40.0688 18.9679 0.138892 0.00381144 1 31
-39.2351 18.9679 0.138896 0.00381136 1 31
-38.4015 18.9679 0.1389 0.00381148 1 31
-37.5679 18.9679 0.138902 0.00381186 1 31
-36.7343 18.9679 0.138904 0.00381194 1 31
-35.9007 18.9679 0.138905 0.00381215 1 31
-35.067 18.9679 0.138905 0.00381248 1 31
-34.2334 18.9679 0.138904 0.0038129 1 31
-33.3998 18.9679 0.138903 0.00381343 1 31
-32.5662 18.9679 0.138904 0.0038139 1 31
-31.7326 18.9679 0.138906 0.00381406 1 31
-30.8989 18.9679 0.138909 0.00381415 1 31
-30.0653 18.9679 0.138912 0.00381407 1 31
-29.2317 18.9679 0.138914 0.00381422 1 31
-28.3981 18.9679 0.138915 0.00381468 1 31
-27.5645 18.9679 0.138916 0.00381526 1 31
-26.7308 18.9679 0.138917 0.00381584 1 31
-25.8972 18.9679 0.138916 0.0038159 1 31
-25.0636 18.9679 0.138916 0.00381558 1 31
-24.23 18.9679 0.138916 0.00381541 1 31
-23.3964 18.9679 0.138917 0.00381514 1 31
-22.5627 18.9679 0.138919 0.0038149 1 31
-21.7291 18.9679 0.138921 0.00381444 1 31
-20.8955 18.9679 0.138923 0.00381379 1 31
-20.0619 18.9679 0.138926 0.0038131 1 31
-19.2283 18.9679 0.138929 0.00381248 1 31
-18.3947 18.9679 0.138931 0.00381218 1 31
-17.561 18.9679 0.138934 0.00381163 1 31
-16.7274 18.9679 0.138935 0.00381116 1 31
-15.8938 18.9679 0.138935 0.00381101 1 31
-15.0602 18.9679 0.138936 0.00381085 1 31
-14.2266 18.9679 0.138936 0.00381005 1 31
-13.3929 18.9679 0.138936 0.00380872 1 31
-12.5593 18.9679 0.138938 0.00380712 1 31
-11.7257 18.9679 0.138939 0.00380558 1 31
-10.8921 18.9679 0.138942 0.00380413 1 31
-10.0585 18.9679 0.138944 0.00380245 1 31
-9.22484 18.9679 0.138945 0.00380027 1 31
-8.39122 18.9679 0.138947 0.00379766 1 31
-7.5576 18.9679 0.138948 0.00379484 1 31
-6.72398 18.9679 0.138947 0.00379231 1 31
-5.89036 18.9679 0.138946 0.00379014 1 31
-5.05674 18.9679 0.138944 0.0037877 1 31
-4.22312 18.9679 0.138943 0.00378524 1 31
-3.38951 18.9679 0.138943 0.00378236 1 31
-2.55589 18.9679 0.138942 0.00377954 1 31
-1.72227 18.9679 0.138942 0.00377672 1 31
-0.888648 18.9679 0.138942 0.00377375 1 31
-0.0550288 18.9679 0.138942 0.00377098 1 31
0.77859 18.9679 0.138944 0.00376828 1 31
1.61221 18.9679 0.138945 0.00376553 1 31
2.44583 18.9679 0.138947 0.00376269 1 31
3.27945 18.9679 0.138948 0.00375977 1 31
4.11307 18.9679 0.138949 0.00375693 1 31
4.94669 18.9679 0.13895 0.00375412 1 31
5.78031 18.9679 0.13895 0.00375142 1 31
6.61392 18.9679 0.138951 0.00374881 1 31
7.44754 18.9679 0.138953 0.00374561 1 31
8.28116 18.9679 0.138956 0.00374235 1 31
9.11478 18.9679 0.138961 0.00373945 1 31
9.9484 18.9679 0.138966 0.00373678 1 31
10.782 18.9679 0.13897 0.00373433 1 31
11.6156 18.9679 0.138974 0.00373173 1 31
12.4493 18.9679 0.138976 0.00372882 1 31
13.2829 18.9679 0.138979 0.00372598 1 31
14.1165 18.9679 0.138981 0.00372275 1 31
14.9501 18.9679 0.138984 0.00371953 1 31
15.7837 18.9679 0.138988 0.00371637 1 31
16.6174 18.9679 0.138991 0.00371358 1 31
17.451 18.9679 0.138995 0.0037113 1 31
18.2846 18.9679 0.138999 0.00370952 1 31
19.1182 18.9679 0.139003 0.00370765 1 31
19.9518 18.9679 0.139007 0.00370555 1 31
20.7855 18.9679 0.139011 0.00370334 1 31
21.6191 18.9679 0.139017 0.00370119 1 31
22.4527 18.9679 0.139022 0.00369908 1 31
23.2863 18.9679 0.139028 0.00369693 1 31
24.1199 18.9679 0.139033 0.00369485 1 31
24.9535 18.9679 0.139036 0.00369267 1 31
25.7872 18.9679 0.139038 0.00369059 1 31
26.6208 18.9679 0.13904 0.00368854 1 31
27.4544 18.9679 0.139041 0.00368645 1 31
28.288 18.9679 0.139042 0.00368467 1 31
29.1216 18.9679 0.139044 0.00368291 1 31
29.9553 18.9679 0.139046 0.0036814 1 31
30.7889 18.9679 0.139049 0.00367997 1 31
31.6225 18.9679 0.139051 0.00367841 1 31
32.4561 18.9679 0.139052 0.00367693 1 31
33.2897 18.9679 0.139052 0.0036756 1 31
34.1234 18.9679 0.139051 0.00367458 1 31
34.957 18.9679 0.13905 0.00367339 1 31
35.7906 18.9679 0.139049 0.00367214 1 31
36.6242 18.9679 0.139049 0.00367089 1 31
37.4578 18.9679 0.13905 0.00367005 1 31
38.2915 18.9679 0.139051 0.00366966 1 31
39.1251 18.9679 0.139051 0.00366928 1 31
39.9587 18.9679 0.139051 0.00366922 1 31
40.7923 18.9679 0.139051 0.00366915 1 31
41.6259 18.9679 0.139051 0.00366909 1 31
42.4596 18.9679 0.13905 0.00366888 1 31
43.2932 18.9679 0.13905 0.00366864 1 31
44.1268 18.9679 0.139051 0.00366847 1 31
44.9604 18.9679 0.139051 0.00366835 1 31
45.794 18.9679 0.139051 0.00366821 1 31
46.6276 18.9679 0.139049 0.00366805 1 31
47.4613 18.9679 0.139046 0.00366772 1 31
48.2949 18.9679 0.139042 0.0036672 1 31
49.1285 18.9679 0.139038 0.00366648 1 31
49.9621 18.9679 0.139035 0.00366563 1 31
50.7957 18.9679 0.139032 0.0036651 1 31
51.6294 18.9679 0.139031 0.00366461 1 31
52.463 18.9679 0.139029 0.00366447 1 31
53.2966 18.9679 0.139027 0.00366448 1 31
54.1302 18.9679 0.139023 0.00366401 1 31
54.9638 18.9679 0.139019 0.00366345 1 31
55.7975 18.9679 0.139014 0.00366298 1 31
56.6311 18.9679 0.13901 0.00366222 1 31
57.4647 18.9679 0.139005 0.00366175 1 31
58.2983 18.9679 0.139001 0.00366119 1 31
59.1319 18.9679 0.138997 0.00366025 1 31
59.9656 18.9679 0.138992 0.00365881 1 31
60.7992 18.9679 0.138989 0.00365709 1 31
61.6328 18.9679 0.138985 0.00365537 1 31
62.4664 18.9679 0.138982 0.00365358 1 31
